\ Stellar Population Table
\ 
\ Parameters:
\ 
\type="phoenix"
\id=0
\n_stars=2192
\age_l=1e+09
\age_h=1e+09
\met_l=0.000000
\met_h=0.000000
\imf="salpeter"
\alpha=2.350000
\distribution="invpow"
\clustered="False"
\radius=10.000000
\radius_units="pc"
\dist_l=20000
\dist_h=20000
\offset_ra=0.000000
\offset_dec=0.000000
\ 
|  ID|               RA|               DEC|     Distance|         Age|Metallicity|          Mass|Binary|Dataset|     Absolute|     Apparent|
|long|           double|            double|       double|      double|     double|        double|double| double|       double|       double|
|    |          degrees|           degrees|           pc|       years|           |  solar masses|      |       |    johnson,u|    johnson,u|
|null|             null|              null|         null|        null|       null|          null|  null|   null|         null|         null|
 1842     359.999573496 -0.000383689140715 20000.1828373 1000000000.0         0.0 0.273638589354    0.0     0.0  13.328556212 29.8337260415 
 1843  0.00335101854868  -0.00507391117144 20002.0179478 1000000000.0         0.0 0.305938451512    0.0     0.0 12.9763651756 29.4817342388 
 1844 0.000348141563467  0.000653157464168 20000.0905045 1000000000.0         0.0 0.302150230723    0.0     0.0 13.0325146354 29.5376744401 
 1845 0.000490769299353  -0.00336089165984 20000.1861092 1000000000.0         0.0 0.750216110218    0.0     0.0 8.97224180165 25.4774119864 
 1846     359.996997641   0.00319625967963 19992.9560449 1000000000.0         0.0 0.144565886917    0.0     0.0 15.5596664041   32.06405146 
 1847  3.4603412561e-05  4.39415706512e-05 19998.1482322 1000000000.0         0.0 0.216467815044    0.0     0.0 14.0689350499 30.5738839658 
 1848  0.00366669843176   0.00255110186946 20001.5720786 1000000000.0         0.0 0.171225025951    0.0     0.0 14.9047644654 31.4100851233 
 1849 0.000213616761255 -0.000825379121462 20002.9281121 1000000000.0         0.0 0.147775169975    0.0     0.0 15.4715715842  31.977039455 
 1850 0.000435631060486 -0.000407232520836 20000.0448988 1000000000.0         0.0 0.145857124306    0.0     0.0 15.5242219378 32.0293767909 
 1851     359.998724957 -0.000928654577771 19999.9030812 1000000000.0         0.0 0.171833973727    1.0     0.0 14.8922201412 31.3973595967 
 1852     359.998724957 -0.000928654577771 19999.9030812 1000000000.0         0.0 0.139717516883    0.0     0.0 15.6960168416  32.201156297 
 1853 0.000734002870846 -0.000922159199448 20004.1705934 1000000000.0         0.0 0.373681060864    0.0     0.0 12.4381913913 28.9437941389 
 1854     359.990804257  -0.00927534243685 19995.0485427 1000000000.0         0.0 0.158258501566    0.0     0.0  15.183804132 31.6884164461 
 1855   0.0101364314645 -0.000268666280971 20000.9565948 1000000000.0         0.0 0.188434364009    0.0     0.0 14.5502521014 31.0555059382 
 1856   0.0062139728465  -0.00780986011064 19998.3740802 1000000000.0         0.0 0.113767345665    0.0     0.0 16.8944298837 33.3994033228 
 1857     359.999801616    0.0119477496555 19997.2717809 1000000000.0         0.0 0.177034262543    0.0     0.0 14.7850941916 31.2899479371 
 1858     359.999278403  -0.00184501147013 20000.0119079 1000000000.0         0.0 0.174729005132    0.0     0.0 14.8325824943 31.3377337655 
 1859  0.00404425997256   0.00197534412812 19999.9445432 1000000000.0         0.0 0.166696176509    0.0     0.0 14.9980587639 31.5032027211 
 1860     359.996211917   -0.0123516033146 19995.0252694 1000000000.0         0.0 0.100515426553    1.0     0.0 17.8074871105 34.3120968972 
 1861     359.996211917   -0.0123516033146 19995.0252694 1000000000.0         0.0  0.20989437515    0.0     0.0 14.1659590228 30.6705688094 
 1862  0.00177611780925   0.00463700300252 20000.0659302 1000000000.0         0.0 0.176343023847    0.0     0.0 14.7993337088 31.3044908453 
 1863   0.0020671120683   0.00594742046059 20000.7970041 1000000000.0         0.0 0.131754386629    0.0     0.0 16.0065789215 32.5118154317 
 1864     359.992750898   0.00360425532411  20000.243095 1000000000.0         0.0 0.303042164918    0.0     0.0 13.0232535199 29.5284298917 
 1865     359.999139892 -3.52599268135e-05 20000.3537713 1000000000.0         0.0 0.182043328862    0.0     0.0 14.6819074254 31.1870958137 
 1866 0.000207778838708  0.000190161180922 20000.2513448 1000000000.0         0.0 0.147306117178    0.0     0.0 15.4844470835  31.989624351 
 1867     359.999801791   0.00017577435759 20001.8184478 1000000000.0         0.0 0.133127830489    0.0     0.0 15.9530146109 32.4583620157 
 1868  0.00121254530762  -0.00959415532593 19991.9673628 1000000000.0         0.0 0.582238346889    0.0     0.0  10.802684658 27.3069623287 
 1869 0.000432847664441 -0.000170484830242 20001.0727873 1000000000.0         0.0 0.632045718801    0.0     0.0 10.3214840634  26.826750515 
 1870 0.000569964621538   0.00355771822644 20001.5959484 1000000000.0         0.0 0.100470586487    0.0     0.0  17.810576591 34.3158998403 
 1871   0.0148723666909   0.00587337214532 20000.2147871 1000000000.0         0.0 0.107052419735    0.0     0.0 17.3570882802 33.8622615787 
 1872  0.00483528259441  -0.00138617156098 20002.4834445 1000000000.0         0.0 0.110724885895    0.0     0.0 17.1040553618   33.60947496 
 1873  0.00025002088768 -0.000119559991028 20000.1344443 1000000000.0         0.0 0.203534092915    0.0     0.0 14.2598367886 30.7650013639 
 1874  0.00228396962675  -0.00269513661947 20004.6532319 1000000000.0         0.0 0.124345173989    0.0     0.0 16.2955382144 32.8011933522 
 1875 5.33535473317e-05   0.00021003664214 20000.3952851 1000000000.0         0.0 0.187671911312    0.0     0.0  14.565958627 31.0711515224 
 1876    0.010914098795   0.00411395286431 20004.2533156 1000000000.0         0.0 0.179240149646    0.0     0.0 14.7396529173 31.2452646444 
 1877     359.987109079   -0.0176567164936 20001.3697037 1000000000.0         0.0 0.128733362558    1.0     0.0 16.1243988602 32.6296975472 
 1878     359.987109079   -0.0176567164936 20001.3697037 1000000000.0         0.0 0.117332765527    0.0     0.0 16.6487724552 33.1540711421 
 1879  0.00382150873977   0.00372416738008 20003.4601233 1000000000.0         0.0 0.215957305968    0.0     0.0 14.0764701639 30.5819957879 
 1880 8.05375009796e-05  -0.00212969685499 19998.4135497 1000000000.0         0.0 0.714138490495    0.0     0.0 9.42596906587 25.9309467907 
 1881 0.000101488001079  -0.00501130191454 19996.2062778 1000000000.0         0.0 0.137428610719    0.0     0.0  15.785284182 32.2900222231 
 1882  0.00146304421752   0.00515110600714  19998.508906 1000000000.0         0.0 0.102065216236    0.0     0.0 17.7007066013 34.2056946801 
 1883     359.994362753  0.000779868569053 19995.4236647 1000000000.0         0.0 0.158843687545    0.0     0.0 15.1677407769 31.6723938291 
 1884   0.0162589343416    0.0145261557756 19997.7955309 1000000000.0         0.0 0.104898540532    0.0     0.0 17.5054905574 34.0104011753 
 1885     359.999741602 -7.58487869341e-05  19999.280734 1000000000.0         0.0 0.164683490407    0.0     0.0 15.0395200976 31.5445919812 
 1886     359.999803211   0.00796426416933 20000.8023824 1000000000.0         0.0 0.233134023811    0.0     0.0 13.8229418086 30.3281789027 
 1887     359.987355764  -0.00661512698366 19999.0072575 1000000000.0         0.0 0.105615053361    0.0     0.0 17.4561228234 33.9611650134 
 1888 0.000161604949673 -8.91126689773e-06 20001.6290586 1000000000.0         0.0 0.180908512266    1.0     0.0 14.7052846473 31.2106114912 
 1889 0.000161604949673 -8.91126689773e-06 20001.6290586 1000000000.0         0.0 0.120584314522    0.0     0.0 16.4422117336 32.9475385776 
 1890     359.990071744  0.000255394720461 19999.1335199 1000000000.0         0.0 0.164238341001    0.0     0.0 15.0486901754 31.5537460748 
 1891  0.00156364645233   0.00822485320238 20000.0688276 1000000000.0         0.0 0.175818260324    0.0     0.0 14.8101438373 31.3153012885 
 1892  0.00839419667565  -0.00323037235177 20005.8330949 1000000000.0         0.0 0.163667893066    0.0     0.0 15.0604414028 31.5662246091 
 1893     359.992334541  -0.00698345228938 20002.3402213 1000000000.0         0.0 0.758087874413    1.0     0.0  8.8675473588 25.3729514086 
 1894     359.992334541  -0.00698345228938 20002.3402213 1000000000.0         0.0 0.316732141384    0.0     0.0 12.8905367371 29.3959407868 
 1895     359.992606064    0.0039413938193 19997.3828412 1000000000.0         0.0 0.130328966042    0.0     0.0 16.0621703243 32.5670361297 
 1896   0.0017297522537   0.00867478380467   20000.48805 1000000000.0         0.0 0.108890886298    0.0     0.0  17.230417934 33.7356209011 
 1897      359.99889296 -0.000760114570653 20000.5555981 1000000000.0         0.0 0.180811009666    0.0     0.0 14.7072932009 31.2125035017 
 1898  0.00605959790595   0.00713508950326 19995.4475323 1000000000.0         0.0 0.285388101858    0.0     0.0  13.206558879 29.7112145232 
 1899  0.00128663026974     0.006686551435 19997.3916213 1000000000.0         0.0 0.150984824532    0.0     0.0 15.3834665666 31.8883333253 
 1900    0.016107906031  0.000636689437202 19998.5553392 1000000000.0         0.0 0.106237689705    0.0     0.0 17.4132231793 33.9182162999 
 1901  0.00461405326295   0.00563245249904 20000.1382293 1000000000.0         0.0 0.193013213451    0.0     0.0 14.4559278029 30.9610927892 
 1902     359.993699207  -0.00438921996676 19997.4257641 1000000000.0         0.0 0.377245504822    0.0     0.0  12.409922684 28.9147931502 
 1903     359.992863392   0.00316190477459 19998.4132108 1000000000.0         0.0 0.115541054483    0.0     0.0 16.7722213462 33.2771990342 
 1904  0.00640372552623    0.0112241565495  19996.273464 1000000000.0         0.0 0.549217273853    0.0     0.0 11.0841209954 27.5888663326 
 1905     359.998977198  0.000763593429133 19994.0286482 1000000000.0         0.0 0.107971434442    0.0     0.0 17.2937681669 33.7982697172 
 1906   0.0122488448494 -0.000252200519724 19995.5881873 1000000000.0         0.0 0.110052720297    0.0     0.0 17.1503675716 33.6550384906 
 1907     359.995299506  -0.00060941872539 19999.9338982 1000000000.0         0.0            0.1    0.0     0.0        17.843 34.3481428014 
 1908 0.000316463393694    0.0009118756413 20000.1257261 1000000000.0         0.0 0.299514970005    0.0     0.0 13.0598770285 29.5650406573 
 1909  0.00021119064886   0.00284806817018 19999.7450825 1000000000.0         0.0 0.180869223018    0.0     0.0 14.7060940058 31.2112163067 
 1910     359.998289903 -4.93492719876e-05 19998.1811183 1000000000.0         0.0 0.120040046454    1.0     0.0 16.4634381883  32.968390675 
 1911     359.998289903 -4.93492719876e-05 19998.1811183 1000000000.0         0.0 0.217510697454    0.0     0.0 14.0535421056 30.5584945923 
 1912     359.996683373   0.00101862529248 20000.6826485 1000000000.0         0.0 0.170241819902    0.0     0.0   14.92501851 31.4302426047 
 1913  0.00186425920388   0.00141078889665 19999.4516943 1000000000.0         0.0 0.310768038981    0.0     0.0 12.9379616309 29.4430520769 
 1914     359.996707622  -0.00402335565375 20001.7282022 1000000000.0         0.0 0.123129732715    0.0     0.0 16.3429404241 32.8482780315 
 1915    0.010248092641  -0.00459977216385 19997.7792938 1000000000.0         0.0 0.172493668592    0.0     0.0  14.878630427 31.3835392818 
 1916     359.984206049  -0.00919460416672 19998.5933222 1000000000.0         0.0  0.10399264783    0.0     0.0 17.5679065645 34.0729038094 
 1917   0.0157185408877  -0.00452890106276 20000.4599061 1000000000.0         0.0 0.111027948582    0.0     0.0 17.0831743427 33.5883742541 
 1918     359.999933752  8.95836295874e-05 20000.0424449 1000000000.0         0.0 0.111466750591    0.0     0.0 17.0529408843  33.558095471 
 1919 0.000140930834451   1.4072203425e-05  19999.238258 1000000000.0         0.0 0.219002118723    0.0     0.0 14.0315287276 30.5365959993 
 1920 7.27575658364e-05  7.09422562479e-06 19995.9128057 1000000000.0         0.0  0.10834070772    0.0     0.0 17.2683252381 33.7730314096 
 1921 9.07640613509e-05  -3.5614760816e-05 19999.9128455 1000000000.0         0.0  0.27540435252    0.0     0.0 13.3102219707 29.8153624863 
 1922     359.999897199 -0.000160071715264 19997.5373406 1000000000.0         0.0 0.111267563141    1.0     0.0 17.0666648996 33.5715474816 
 1923     359.999897199 -0.000160071715264 19997.5373406 1000000000.0         0.0 0.154776206509    0.0     0.0 15.2793931313 31.7842757133 
 1924 2.13368470341e-05 -4.89652551811e-05 19999.8714691 1000000000.0         0.0 0.234203882208    0.0     0.0 13.8071506986 30.3122867218 
 1925     359.996350077  -0.00910373377937 20004.4097268 1000000000.0         0.0  0.13742237813    0.0     0.0 15.7855272529 32.2911559585 
 1926     359.995152363   0.00181035981124  20000.050768 1000000000.0         0.0 0.284450779673    0.0     0.0 13.2162912663 29.7214467567 
 1927   0.0100119931764    -0.012852115551 20000.3518751 1000000000.0         0.0 0.335650727145    0.0     0.0 12.7401013721 29.2452895545 
 1928 0.000615991464262   0.00323161403379 19999.7424228 1000000000.0         0.0 0.114835808019    1.0     0.0 16.8208128275 33.3259348396 
 1929 0.000615991464262   0.00323161403379 19999.7424228 1000000000.0         0.0 0.612008447478    0.0     0.0 10.5275210816 27.0326430936 
 1930  0.00571716828625    0.0104168195487 20001.9315473 1000000000.0         0.0 0.118053041527    0.0     0.0 16.5991454388 33.1045051221 
 1931  0.00828822988849   -0.0050985523095 20003.8009563 1000000000.0         0.0 0.193830019532    0.0     0.0 14.4391015976 30.9446642203 
 1932 0.000580941544241 -0.000450754297587 19998.9403722 1000000000.0         0.0 0.102271492317    0.0     0.0 17.6864941794  34.191529107 
 1933      359.99505814   0.00316179596266 20002.4665786 1000000000.0         0.0 0.128319855455    0.0     0.0 16.1405256373 32.6459434045 
 1934     359.991688568   0.00562033862501 20001.3145054 1000000000.0         0.0  1.59173968004    1.0     0.0 2.82525896238 19.3305516566 
 1935     359.991688568   0.00562033862501 20001.3145054 1000000000.0         0.0 0.102880490836    0.0     0.0 17.6445341814 34.1498268757 
 1936   0.0035177821222   -0.0107406715044 19998.1679458 1000000000.0         0.0  0.10741412257    0.0     0.0 17.3321669549 33.8371180114 
 1937     359.999014566  -0.00481241505163 19999.6201683 1000000000.0         0.0 0.129374856837    0.0     0.0 16.0993805833 32.6044893216 
 1938  0.00188022215013   0.00913713310703 19998.1281415 1000000000.0         0.0 0.104312408838    0.0     0.0  17.545875031 34.0508217654 
 1939     359.999947394  -0.00797901840991 20000.8333509 1000000000.0         0.0  0.18787659105    0.0     0.0 14.5617422244 31.0669826807 
 1940 1.03279691409e-05  -0.00039081324523 19998.4974167 1000000000.0         0.0 0.252096295294    0.0     0.0 13.5522337833 30.0572206146 
 1941  0.00826192155149   0.00350838912576 19998.1829539 1000000000.0         0.0 0.270538014618    0.0     0.0 13.3607500454 29.8657027315 
 1942      359.99355021  -0.00450695318057  20000.029829 1000000000.0         0.0 0.236379585578    0.0     0.0 13.7750373169 30.2801905338 
 1943     359.999948031  0.000780718530848 19999.4981685 1000000000.0         0.0 0.108831870067    0.0     0.0 17.2344841524 33.7395796444 
 1944      359.99996611  0.000731525150672 20000.5257834 1000000000.0         0.0  0.12753087574    0.0     0.0 16.1712958461 32.6765029099 
 1945     359.999988147  4.41103168072e-05 20000.6662152 1000000000.0         0.0 0.124400805582    0.0     0.0 16.2933685823 32.7985908928 
 1946     359.999200416  0.000558090659989  20000.330942 1000000000.0         0.0 0.104797765065    0.0     0.0  17.512433987 34.0176198966 
 1947      359.99911153   -0.0146959445547 20005.5909431 1000000000.0         0.0            0.1    0.0     0.0        17.843 34.3487569224 
 1948     359.994632382  -0.00128282645915 20002.7896286 1000000000.0         0.0 0.125290485635    0.0     0.0 16.2586710602 32.7641238975 
 1949     359.988610652    0.0161126368614 19999.6652332 1000000000.0         0.0 0.102219885043    0.0     0.0 17.6900499205 34.1951635517 
 1950  0.00831899268549   0.00966603483274 19999.5507418 1000000000.0         0.0   0.1576219675    0.0     0.0 15.2012769921 31.7063781923 
 1951 6.31571765708e-05  1.48706294242e-05 19999.9198434 1000000000.0         0.0 0.175277650713    0.0     0.0 14.8212803953 31.3264216707 
 1952     359.999128827   -0.0033858706473 20001.8955346 1000000000.0         0.0 0.117808375755    0.0     0.0 16.6160029105 33.1213586841 
 1953     359.999575492   0.00381357002392 19997.5259218 1000000000.0         0.0  0.12046674892    0.0     0.0 16.4467967921 32.9516781342 
 1954  0.00294179880971   0.00396373844651 20003.0886231 1000000000.0         0.0 0.214293714454    0.0     0.0 14.1010247747 30.6065100701 
 1955 8.06803387646e-05 -0.000663973497676 19999.0804646 1000000000.0         0.0 0.101137979709    0.0     0.0  17.764593198 34.2696433368 
 1956     359.999995578 -0.000293964133487 20005.8780484 1000000000.0         0.0 0.129173375504    0.0     0.0 16.1072383553 32.6130264409 
 1957 0.000294750255293  -0.00061439941729 20000.2708473 1000000000.0         0.0 0.160359374112    0.0     0.0 15.1285968933 31.6337762783 
 1958  0.00824087537943  -0.00540168688144 19999.0282351 1000000000.0         0.0 0.170101334748    0.0     0.0 14.9279125042 31.4329569719 
 1959  0.00234835026225   -0.0133088111992  20002.569474 1000000000.0         0.0  0.86022954272    0.0     0.0 7.57805845879 24.0834873963 
 1960     359.999487645  0.000844999504481 19999.7506881 1000000000.0         0.0 0.278331114985    0.0     0.0 13.2798328618 29.7849557713 
 1961     359.994106684  -0.00293342694114 19999.7500623 1000000000.0         0.0 0.131564340997    1.0     0.0 16.0139907011 32.5191135426 
 1962     359.994106684  -0.00293342694114 19999.7500623 1000000000.0         0.0 0.319114661779    0.0     0.0 12.8715915934 29.3767144349 
 1963     359.999167591   0.00639174266832 19995.8304337 1000000000.0         0.0 0.133362353429    0.0     0.0 15.9438682163 32.4485654425 
 1964     359.996866462  -0.00309572863538 19994.8311222 1000000000.0         0.0  0.14061104125    0.0     0.0 15.6682269177 32.1728156197 
 1965 0.000959177639636   0.00206424605352 20000.8910428 1000000000.0         0.0 0.230444362632    0.0     0.0 13.8626412076 30.3678879275 
 1966     359.998590982  0.000734044585442 20000.8618735 1000000000.0         0.0 0.241579762183    0.0     0.0 13.6982827102 30.2035262632 
 1967   0.0116594578869   0.00287816020813 19997.6170894 1000000000.0         0.0 0.108607567127    0.0     0.0 17.2499386249 33.7548298666 
 1968  0.00471334307531   0.00562985089416 20001.2323981 1000000000.0         0.0 0.125092342466    0.0     0.0 16.2663986438  32.771682424 
 1969   0.0069875453413   0.00126837935238 20003.1362331 1000000000.0         0.0 0.101967583236    0.0     0.0 17.7074335151 34.2129239789 
 1970  0.00558291991531 -7.99520791948e-05 19999.4378898 1000000000.0         0.0 0.144702736025    0.0     0.0 15.5559098961 32.0609988432 
 1971 0.000449848116158   0.00109693886692 20001.0422697 1000000000.0         0.0 0.100133054755    0.0     0.0 17.8338325274 34.3390956658 
 1972  0.00100586171167  -0.00011771844088 20000.7292516 1000000000.0         0.0 0.221394667203    0.0     0.0 13.9962147121 30.5014438664 
 1973  0.00226134434147 -0.000315741722386 20000.6419002 1000000000.0         0.0 0.420298202841    0.0     0.0 12.0793873489 28.5846070195 
 1974      359.99921556  -0.00316049633479 19998.2922258 1000000000.0         0.0   0.1404553394    0.0     0.0 15.6725009335 32.1774654846 
 1975     359.999982188  -0.00012609201959 20000.4069813 1000000000.0         0.0 0.126776618445    0.0     0.0 16.2007118806 32.7059060459 
 1976   0.0102788335335    0.0059487460405 19999.6175569 1000000000.0         0.0 0.107769739339    0.0     0.0 17.3076649596 33.8127734143 
 1977 2.36652893791e-05 -0.000439013126372 19999.9777978 1000000000.0         0.0 0.321704849634    0.0     0.0 12.8509951355 29.3561427033 
 1978  0.00421839648954  -0.00409397547625 19998.0649854 1000000000.0         0.0 0.161223218878    0.0     0.0 15.1108016911 31.6157415677 
 1979 0.000242422907669  0.000106928579311 19999.9904664 1000000000.0         0.0  0.43776524158    0.0     0.0 11.9497818696 28.4549308128 
 1980   0.0019916160462   -0.0105582635911 20005.0918686 1000000000.0         0.0  0.11244528556    0.0     0.0 16.9855198249 33.4912225755 
 1981 0.000494480858391 -5.67807501988e-05 19999.8401999 1000000000.0         0.0 0.119445483023    0.0     0.0 16.5032062197 33.0083388479 
 1982     359.998564178  -0.00137802419693 19999.1881767 1000000000.0         0.0 0.257956412644    0.0     0.0 13.4913871152 29.9964489492 
 1983      359.99575221  -0.00199664402675 20000.7006549 1000000000.0         0.0 0.104739979759    0.0     0.0 17.5164153946 34.0216414442 
 1984     359.991415076    0.0121762773401 20004.2045479 1000000000.0         0.0 0.333375751587    0.0     0.0  12.758191349 29.2637977823 
 1985     359.997914227   0.00109465950467 20000.5413729 1000000000.0         0.0 0.401764608479    0.0     0.0 12.2169066741 28.7221154304 
 1986     359.999990799 -6.24125609125e-05 19999.7541343 1000000000.0         0.0 0.102050535839    0.0     0.0 17.7017180807 34.2068413643 
 1987 0.000335901926728  4.23544252678e-05 19999.4326893 1000000000.0         0.0 0.104844743071    0.0     0.0 17.5091972024 34.0142855848 
 1988 0.000167814361598   0.00176731289079 20000.0010124 1000000000.0         0.0 0.158738847262    0.0     0.0 15.1706186427 31.6757687309 
 1989 0.000110202841697 -0.000293585150829  19999.940243 1000000000.0         0.0 0.117899300729    0.0     0.0 16.6097381797   33.11488167 
 1990  0.00421197000316  -0.00778598290984 19998.0591646 1000000000.0         0.0 0.120087054634    0.0     0.0 16.4616048693 32.9665441138 
 1991      359.99996679  0.000188761775131 19995.3006098 1000000000.0         0.0 0.150828670818    0.0     0.0 15.3877529861 31.8923926746 
 1992     359.997194295   0.00205810193256 20001.2467053 1000000000.0         0.0 0.120936160332    0.0     0.0  16.428489747 32.9337750804 
 1993 3.66471599452e-05   0.00013757118349 19999.2918825 1000000000.0         0.0 0.350360877469    0.0     0.0 12.6231378924 29.1282109865 
 1994 9.04222844508e-05  0.000484889942962 20000.7946589 1000000000.0         0.0 0.476168121457    0.0     0.0 11.6548886155 28.1601248711 
 1995     359.990887977   0.00744796089696 20000.9181147 1000000000.0         0.0 0.331886740724    0.0     0.0 12.7700315518 29.2752812109 
 1996     359.997799196   0.00172270982865 19999.9138616 1000000000.0         0.0 0.887762824174    0.0     0.0 7.26584603375 23.7709866597 
 1997     359.997071069   0.00405887746006 20000.8730183 1000000000.0         0.0 0.219038933978    0.0     0.0 14.0309853345 30.5362300975 
 1998 1.85373265631e-05  -0.00309167018248 19999.2483812 1000000000.0         0.0 0.103168192972    0.0     0.0 17.6247115043 34.1297798751 
 1999  0.00108361202139   0.00104184215587 19998.7287922 1000000000.0         0.0 0.179568927051    1.0     0.0 14.7328801028 31.2378920571 
 2000  0.00108361202139   0.00104184215587 19998.7287922 1000000000.0         0.0 0.435140979728    0.0     0.0 11.9692539003 28.4742658546 
 2001  0.00588387098263   0.00205074154071 20000.6701715 1000000000.0         0.0 0.712233459188    0.0     0.0 9.44882943697  25.954052177 
 2002 0.000917087585815   0.00019659177468 20001.3450366 1000000000.0         0.0 0.999015716356    0.0     0.0 6.12592940755 22.6312254164 
 2003  0.00246662423755  -0.00654521702184 20004.4104928 1000000000.0         0.0 0.269427713866    0.0     0.0 13.3722785008 29.8779072895 
 2004     359.992523607   0.00676762072917 20006.0438387 1000000000.0         0.0 0.645016932033    0.0     0.0  10.188105119 26.6939111996 
 2005     359.999502109  0.000334414904638 20000.5788965 1000000000.0         0.0 0.106652118597    0.0     0.0 17.3846690286 33.8898818589 
 2006     359.993462956  -0.00469854498177 19998.4202568 1000000000.0         0.0 0.358889979871    0.0     0.0 12.5554957294 29.0604741825 
 2007     359.999966997 -4.57611879741e-05 20000.5305411 1000000000.0         0.0 0.256678914984    0.0     0.0 13.5046516066 30.0098591869 
 2008  0.00237929193225   -0.0053669720312 19999.9846135 1000000000.0         0.0 0.889575686343    0.0     0.0 7.24528916351 23.7504374713 
 2009  0.00529714991372    0.0037846354823 19993.5755624 1000000000.0         0.0  0.10894903954    0.0     0.0 17.2264111757 33.7308635175 
 2010     359.994317232   -0.0003423335085 19996.5398485 1000000000.0         0.0 0.124564960569    0.0     0.0 16.2869665378 32.7917408025 
 2011     359.993458056   0.00717958305885 19994.0930497 1000000000.0         0.0 0.117022591456    0.0     0.0 16.6701434487 33.1746519933 
 2012 0.000991976969481   0.00116863930166  19997.723711 1000000000.0         0.0 0.111808865587    0.0     0.0  17.029369161 33.5342719804 
 2013  0.00207989681475   0.00441904702839 19996.2253833 1000000000.0         0.0 0.125316407515    0.0     0.0 16.2576601069 32.7624002227 
 2014      359.99166976  -0.00783127899273  20004.527672 1000000000.0         0.0 0.106269157664    0.0     0.0  17.411055037 33.9166965454 
 2015     359.993851004   0.00458154109985 20006.2874938 1000000000.0         0.0 0.116844251638    0.0     0.0 16.6824310622 33.1882635892 
 2016     359.993590302   0.00567469221122 20000.0357647 1000000000.0         0.0 0.748028835342    0.0     0.0 9.00133255169 25.5064864131 
 2017   0.0120414364392   0.00293984173429 19997.0886381 1000000000.0         0.0  1.00948313231    0.0     0.0 6.03488956876  22.539723427 
 2018  0.00295082405548 -3.21462981942e-05 19999.7630805 1000000000.0         0.0 0.399675692817    1.0     0.0 12.2323223905 28.7374466454 
 2019  0.00295082405548 -3.21462981942e-05 19999.7630805 1000000000.0         0.0            0.1    0.0     0.0        17.843  34.348124255 
 2020  0.00130792789517  -0.00248456030205  20000.983049 1000000000.0         0.0 0.115647787999    0.0     0.0 16.7648674069 33.2701241158 
 2021 0.000234950702464  6.28068429636e-06 19996.3729847 1000000000.0         0.0 0.618415723791    0.0     0.0 10.4616370555 26.9663931999 
 2022     359.998769968 -0.000995841948643 19998.2024754 1000000000.0         0.0   0.2301540346    0.0     0.0 13.8669264493 30.3718812551 
 2023     359.999456078  0.000719181606997 19997.7877751 1000000000.0         0.0 0.332487843649    0.0     0.0 12.7652517475 29.2701615233 
 2024     359.995446704   0.00030531545898 19996.3814745 1000000000.0         0.0  1.58619880742    0.0     0.0 2.84549615001 19.3502532164 
 2025      359.99779086   0.00171400903863 19994.7805234 1000000000.0         0.0 0.105998020166    0.0     0.0 17.4297364105 33.9343196174 
 2026     359.999583272  5.18015843216e-05 20000.2132251 1000000000.0         0.0 0.184815922629    0.0     0.0 14.6247919938 31.1299651227 
 2027  0.00155810211017  0.000843015957545 20001.9389529 1000000000.0         0.0 0.415270740528    0.0     0.0 12.1166911342 28.6220516214 
 2028  0.00185224930821 -0.000386270064484 19995.8499723 1000000000.0         0.0 0.122507047766    0.0     0.0 16.3672251371 32.8719244851 
 2029  0.00451997553578  -0.00509265024036 19999.0943875 1000000000.0         0.0 0.191224255721    0.0     0.0 14.4927803321 30.9978319826 
 2030 0.000537263109743 -0.000480064798507 19995.9210828 1000000000.0         0.0  1.12638919814    0.0     0.0 5.11792396457 21.6226310349 
 2031     359.999405507  0.000133262539338 20001.0938688 1000000000.0         0.0 0.116640309453    0.0     0.0 16.6964826787 33.2017514191 
 2032   0.0101785125058    0.0146515183617 19999.7759939 1000000000.0         0.0 0.128312861354    0.0     0.0 16.1407984072 32.6459240642 
 2033  0.00428321646266  -0.00234265245813 19995.4995522 1000000000.0         0.0 0.164015770793    0.0     0.0 15.0532751217 31.5579364151 
 2034     359.998645462   0.00061783209595 20004.8348983 1000000000.0         0.0 0.214479029814    0.0     0.0 14.0982895199 30.6039643772 
 2035      359.99999783 -0.000769464786095 20004.5012387 1000000000.0         0.0 0.195818292484    0.0     0.0 14.3981431748 30.9037818139 
 2036     359.993312976 -0.000236035013019 20001.1322562 1000000000.0         0.0 0.241942454788    0.0     0.0 13.6929293673 30.1982022753 
 2037     359.997109645   -0.0151131433562 19998.9189033 1000000000.0         0.0 0.131188579745    0.0     0.0   16.02864539 32.5336779865 
 2038     359.985024873    0.0091374471135 19995.6750052 1000000000.0         0.0 0.153078267687    0.0     0.0  15.326001552 31.8306818992 
 2039     359.996142695   0.00325756174674 19995.7663612 1000000000.0         0.0 0.129398128977    0.0     0.0 16.0984729699 32.6031632381 
 2040 0.000436306332003  -0.00074855211795 20000.0968347 1000000000.0         0.0 0.151391029405    0.0     0.0 15.3723162428 31.8774767348 
 2041 0.000568943340614  -0.00187554568937 20001.4790551 1000000000.0         0.0 0.103549992082    0.0     0.0 17.5984055455 34.1037161043 
 2042     359.998746907 -0.000403063946132 20002.1393258 1000000000.0         0.0 0.801996244213    0.0     0.0 8.28996619234 24.7953484326 
